1.7613 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'target_image': 'images/green_alien.png', 'cue_ori': 270, 'target_x': 0.5, 'condition': 'incongruent', 'answer': 'right', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
1.8904 	EXP 	fbimage: autoDraw = False
1.8904 	EXP 	cue: ori = np.float64(270.0)
1.8904 	EXP 	target: ori = np.float64(0.0)
1.8904 	EXP 	target: image = 'images/green_alien.png'
1.8904 	EXP 	cue: autoDraw = True
2.3278 	EXP 	Device response: <KeyPress from None: t=2.3162642999959644, value=left, duration=None>
2.3290 	DATA 	Keypress: left
2.3729 	INFO 	Keyboard events cleared
2.3728 	EXP 	target: autoDraw = True
2.3899 	EXP 	cue: autoDraw = False
2.4447 	EXP 	Device response: <KeyPress from None: t=2.3162642999959644, value=left, duration=0.1186364000022877>
3.1281 	EXP 	Device response: <KeyPress from None: t=3.1125185000128113, value=left, duration=None>
3.1282 	EXP 	Device response: <KeyPress from None: t=3.1274827000161167, value=right, duration=None>
3.1429 	DATA 	Keypress: left
3.1431 	DATA 	Keypress: right
3.1557 	EXP 	cue: autoDraw = False
3.1557 	EXP 	target: autoDraw = False
3.1557 	EXP 	fbimage: image = 'images/star.png'
3.1557 	EXP 	fbimage: autoDraw = True
3.1604 	EXP 	Device response: <KeyPress from None: t=3.1125185000128113, value=left, duration=0.04488770000170916>
3.2934 	EXP 	Device response: <KeyPress from None: t=3.1274827000161167, value=right, duration=0.16068009997252375>
3.6442 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'target_image': 'images/green_alien.png', 'cue_ori': 90, 'target_x': -0.5, 'condition': 'incongruent', 'answer': 'left', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
3.7240 	EXP 	fbimage: autoDraw = False
3.7240 	EXP 	cue: ori = np.float64(90.0)
3.7240 	EXP 	target: ori = np.float64(0.0)
3.7240 	EXP 	target: image = 'images/green_alien.png'
3.7240 	EXP 	cue: autoDraw = True
4.2231 	EXP 	cue: autoDraw = False
4.2402 	INFO 	Keyboard events cleared
4.2401 	EXP 	target: autoDraw = True
4.7294 	EXP 	Device response: <KeyPress from None: t=4.721821999992244, value=left, duration=None>
4.7456 	DATA 	Keypress: left
4.7569 	EXP 	cue: autoDraw = False
4.7569 	EXP 	target: autoDraw = False
4.7569 	EXP 	fbimage: image = 'images/star.png'
4.7569 	EXP 	fbimage: autoDraw = True
